id,mode,condition,alpha,prob_inc_base,prob_inc_clamp,delta_prob_inc,logprob_inc_base,logprob_inc_clamp,delta_logprob_inc,innov_mass_base,innov_mass_clamp,delta_mass
2672_3,scale,neutral,0.4,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,neutral,0.6,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,neutral,0.8,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,neutral,1.0,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,neutral,1.2,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,neutral,1.4,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,neutral,1.5,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_4,cap,safe,0.2,3.156126029050899e-07,2.8453347280241004e-08,-2.871592556248489e-07,-16.75,-26.75,-10.0,0.0003414154052734375,3.6197889130562544e-10,-0.0003414150432945462
2672_4,cap,safe,0.4,3.156126029050899e-07,9.042454504436812e-08,-2.2518805786072175e-07,-16.75,-23.5,-6.75,0.0003414154052734375,6.05359673500061e-09,-0.0003414093516767025
2672_4,cap,safe,0.6,3.156126029050899e-07,5.368750039367666e-07,2.2126240103167674e-07,-16.75,-20.625,-3.875,0.0003414154052734375,7.217749953269958e-08,-0.0003413432277739048
2672_4,cap,safe,0.8,3.156126029050899e-07,1.9333584585546463e-06,1.6177458556495565e-06,-16.75,-19.25,-2.5,0.0003414154052734375,4.991888999938965e-07,-0.0003409162163734436
2672_4,cap,safe,1.0,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.8253922462463379e-06,-0.00033959001302719116
2672_4,cap,safe,1.2,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,safe,1.4,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,safe,1.5,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,random,0.2,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,random,0.4,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,random,0.6,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,random,0.8,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,random,1.0,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,random,1.2,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,random,1.4,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,random,1.5,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,neutral,0.2,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,neutral,0.4,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,neutral,0.6,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,neutral,0.8,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,neutral,1.0,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,neutral,1.2,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,neutral,1.4,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,cap,neutral,1.5,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
