feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
15457,-0.083876766,0.0,0.083876766,0.0,1.6984199,-0.059701215,0.4403559644035596,1.0,False
10662,-0.08390499,0.016793022,0.10069801,0.40057626,1.9278212,-0.05209838,0.5186481351864813,1.0,False
11546,-0.08392996,0.0,0.08392996,0.0,2.9459147,-0.03444161,1.0,1.0,False
7157,-0.0839383,0.028201079,0.11213938,0.47552326,1.6034505,-0.062037345,0.24327567243275672,1.0,False
5303,-0.08395491,0.0,0.08395491,0.0,1.5857054,-0.06400445,0.3086691330866913,1.0,False
10145,-0.08395941,0.020741165,0.10470057,0.4947535,1.8198124,-0.05484626,0.36546345365463456,1.0,False
12549,-0.08397235,0.0,0.08397235,0.0,1.4785101,-0.06865917,0.2598740125987401,1.0,False
9816,-0.08402112,0.26744682,0.35146794,1.8321395,2.2893145,-0.03898041,0.44835516448355167,1.0,False
16268,-0.08403058,0.0,0.08403058,0.0,1.701497,-0.059702534,0.4403559644035596,1.0,False
946,-0.08407301,0.0,0.08407301,0.0,1.7023536,-0.059702612,0.5482451754824518,1.0,False
5928,-0.08408326,0.0,0.08408326,0.0,1.7025588,-0.059702702,0.5482451754824518,1.0,False
11905,-0.08411144,0.0,0.08411144,0.0,1.7031287,-0.05970272,0.44845515448455153,1.0,False
5056,-0.08412164,0.0,0.08412164,0.0,1.7081566,-0.059534207,0.2662733726627337,1.0,False
2369,-0.08416951,1.7441547,1.8283242,3.130044,3.183211,-0.026581066,0.6123387661233877,1.0,False
9436,-0.08417579,0.0,0.08417579,0.0,1.7044339,-0.059702646,0.44845515448455153,1.0,False
5870,-0.08420351,0.0,0.08420351,0.0,0.9646334,-0.105524786,0.047495250474952504,1.0,False
911,-0.08421632,0.045970716,0.13018703,0.637275,1.6461256,-0.059813567,0.23267673232676733,1.0,False
269,-0.08422854,0.02318619,0.10741473,0.5530765,2.01497,-0.04967715,0.5187481251874813,1.0,False
6923,-0.084268145,0.0,0.084268145,0.0,1.7063041,-0.059702642,0.5482451754824518,1.0,False
13309,-0.08432945,0.10102565,0.1853551,1.3066014,2.0882106,-0.04492951,0.39366063393660633,1.0,False
14984,-0.08436445,0.0,0.08436445,0.0,1.7082472,-0.059702888,0.5482451754824518,1.0,False
8999,-0.08439104,0.021717798,0.10610884,0.51805127,1.5417773,-0.064511016,0.21827817218278173,1.0,False
2433,-0.08440293,0.0,0.08440293,0.0,1.4501263,-0.07036202,0.17048295170482952,1.0,False
9962,-0.084404394,0.055286482,0.13969088,0.7736413,1.9960092,-0.049435128,0.36646335366463356,1.0,False
11355,-0.08441746,0.0,0.08441746,0.0,1.5974524,-0.063883826,0.29727027297270275,1.0,False
395,-0.08444565,0.0,0.08444565,0.0,1.572801,-0.06490678,0.2532746725327467,1.0,False
14927,-0.0844479,0.0,0.0844479,0.0,1.7099367,-0.059702888,0.5482451754824518,1.0,False
5528,-0.0844779,1.9343712,2.0188491,3.4716072,3.5212986,-0.024097398,0.6264373562643736,1.0,False
15041,-0.08452565,0.0,0.08452565,0.0,1.711506,-0.059703067,0.5482451754824518,1.0,False
12930,-0.08452719,0.0,0.08452719,0.0,1.7115366,-0.059703086,0.5482451754824518,1.0,False
9525,-0.08453815,0.0,0.08453815,0.0,1.7117683,-0.059702743,0.5482451754824518,1.0,False
9116,-0.0845561,2.2697976,2.3543537,4.05563,4.107307,-0.0206685,0.6896310368963103,1.0,False
11542,-0.08458583,0.0,0.08458583,0.0,1.712722,-0.05970316,0.5482451754824518,1.0,False
16068,-0.08459826,0.0,0.08459826,0.0,1.7129807,-0.05970291,0.5482451754824518,1.0,False
7340,-0.08461636,0.0,0.08461636,0.0,1.7133442,-0.05970302,0.5482451754824518,1.0,False
5759,-0.0846258,0.0,0.0846258,0.0,1.5501189,-0.06599702,0.31116888311168883,1.0,False
420,-0.08463525,0.041941516,0.12657677,0.5785186,1.4838948,-0.066652425,0.1944805519448055,1.0,False
7373,-0.084641986,0.0,0.084641986,0.0,1.7138587,-0.05970317,0.5482451754824518,1.0,False
