feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
9972,0.36249572,0.6299341,0.26743835,4.696697,3.1374319,0.097935036,0.05369463053694631,1.0,False
550,0.35724503,0.4136188,0.05637377,3.9938726,1.2023712,0.14553602,0.0023997600239976003,0.4320622882766668,False
11760,0.35692418,0.67090553,0.31398135,5.650715,2.8946717,0.089751296,0.0765923407659234,1.0,False
193,0.35547775,0.45909604,0.103618294,4.283626,1.451961,0.13214822,0.008099190080991902,0.7497013010563351,False
2648,0.3549477,1.7201542,1.3652065,7.1549597,6.515607,0.052787855,0.3003699630036996,1.0,False
10836,0.35420617,0.46602723,0.11182106,4.7623644,1.7686737,0.11614036,0.016798320167983202,1.0,False
9330,0.35319734,4.206473,3.8532755,7.407432,6.843036,0.050269097,0.32296770322967705,1.0,False
6976,0.35200763,1.553124,1.2011163,5.2044005,4.3894877,0.07550259,0.13788621137886212,1.0,False
403,0.35198724,0.81762946,0.4656422,4.741161,3.262408,0.09282102,0.0655934406559344,1.0,False
14128,0.3511522,0.58523756,0.23408535,4.8851433,2.1992815,0.10663276,0.030396960303969604,1.0,False
2581,0.351093,0.5462172,0.19512422,4.684925,3.5614927,0.08886507,0.0674932506749325,1.0,False
870,0.3503993,0.74019957,0.38980028,4.951324,3.5979865,0.08600589,0.08599140085991401,1.0,False
6851,0.3490263,0.41980046,0.07077417,3.729009,1.0304942,0.15429394,0.0012998700129987,0.2877982472023068,False
3402,0.34698948,0.40983796,0.062848486,4.3517036,1.0095767,0.13428907,0.0052994700529947,0.6240899719551855,False
8771,0.3457355,0.6966066,0.3508711,4.942902,2.9649394,0.09330804,0.06359364063593641,1.0,False
6751,0.3452193,0.54744416,0.20222485,3.4846823,2.1496074,0.13051978,0.010298970102989701,0.7848294240343408,False
13505,0.3430967,0.5402901,0.19719341,3.4324849,1.79707,0.14089595,0.0057994200579942,0.6334513215345132,False
10660,0.3428632,1.5594481,1.2165849,10.322879,7.8085403,0.03949392,0.43675632436756323,1.0,False
940,0.34148622,0.461727,0.12024079,3.0126982,1.4195642,0.1657505,0.0015998400159984002,0.33604844643740756,False
5798,0.33840334,0.8966191,0.55821574,4.747348,4.086612,0.07858528,0.12118788121187882,1.0,False
12552,0.33643234,0.34695446,0.010522115,2.5301492,0.3693232,0.23136109,9.999000099990002e-05,0.0372326403723264,True
2643,0.33619452,1.9051809,1.5689864,13.872165,13.620877,0.024538467,0.6353364663533647,1.0,False
4572,0.33413506,0.48663744,0.15250237,3.0948083,1.6431484,0.15138769,0.0017998200179982,0.3596128192058843,False
9601,0.33309472,0.74453974,0.41144502,4.8251996,3.7220619,0.081192605,0.10848915108489152,1.0,False
12410,0.3329878,1.3804584,1.0474706,5.951752,5.2038345,0.061086662,0.23067693230676933,1.0,False
13598,0.33214825,0.4463928,0.114244536,3.1997404,1.7073667,0.14527616,0.0040995900409959,0.5330768510450542,False
7540,0.33190924,0.3529726,0.021063354,5.949091,0.73931396,0.09766997,0.10518948105189481,1.0,False
15089,0.33104703,0.3761102,0.045063157,4.3888054,0.9392484,0.12803668,0.009499050094990502,0.7704576077045762,False
6216,0.32832044,0.64653707,0.31821662,5.5073714,3.1648629,0.08099801,0.11038896110388961,1.0,False
13851,0.32572028,0.32572028,0.0,3.0277815,0.0,0.19145279,9.999000099990002e-05,0.0372326403723264,True
6198,0.3253183,0.5084017,0.18308339,3.520811,1.676494,0.13465151,0.007599240075992401,0.7281049672810497,False
11970,0.3199104,0.49509692,0.17518653,4.2651067,2.1187837,0.107747816,0.028997100289971003,1.0,False
