feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d
8591,-0.027464826,0.0,0.027464826,0.0,0.39610353,-0.086880974
3265,-0.027465751,0.0,0.027465751,0.0,0.39611697,-0.086880945
6987,-0.027467927,0.0,0.027467927,0.0,0.39614862,-0.086880885
4890,-0.02747482,0.06507769,0.09255251,0.7099137,1.3348132,-0.023933668
2453,-0.027478037,0.0,0.027478037,0.0,0.39629406,-0.08688097
2825,-0.027532091,0.0,0.027532091,0.0,0.39707416,-0.086880855
14144,-0.027553618,0.0,0.027553618,0.0,0.3973839,-0.08688101
14271,-0.027568597,0.0,0.027568597,0.0,0.39759955,-0.08688109
7714,-0.02760651,0.0,0.02760651,0.0,0.39814728,-0.08688089
15060,-0.027632974,0.0,0.027632974,0.0,0.39852807,-0.086881086
2361,-0.02765151,0.0,0.02765151,0.0,0.39879522,-0.08688112
12496,-0.027683862,0.0,0.027683862,0.0,0.39926255,-0.08688096
9474,-0.027686486,0.0,0.027686486,0.0,0.3993003,-0.08688098
9058,-0.027721683,0.0,0.027721683,0.0,0.39980605,-0.086881384
2500,-0.02773228,0.0,0.02773228,0.0,0.39996085,-0.08688096
4283,-0.027734667,0.09695039,0.12468506,1.0576038,1.4909447,-0.02054737
10153,-0.027742047,0.0,0.027742047,0.0,0.40010208,-0.08688088
11115,-0.027752684,0.0,0.027752684,0.0,0.400255,-0.08688098
12136,-0.027771117,0.0,0.027771117,0.0,0.4005203,-0.0868811
4953,-0.02777168,0.0,0.02777168,0.0,0.40052843,-0.0868811
2163,-0.027788727,0.0,0.027788727,0.0,0.40077347,-0.08688127
8347,-0.02779169,0.0,0.02779169,0.0,0.40081632,-0.08688124
15796,-0.027805932,0.0,0.027805932,0.0,0.4010238,-0.086880796
10749,-0.027811745,0.0,0.027811745,0.0,0.40110725,-0.086880885
6708,-0.027816804,0.0,0.027816804,0.0,0.40118006,-0.086880915
14331,-0.027821776,0.0,0.027821776,0.0,0.40125155,-0.08688096
1130,-0.02783966,0.0,0.02783966,0.0,0.4015089,-0.0868811
6285,-0.027848244,0.0,0.027848244,0.0,0.40163168,-0.08688131
9020,-0.027852377,0.0,0.027852377,0.0,0.40169126,-0.08688132
10377,-0.027856497,0.0,0.027856497,0.0,0.40175074,-0.0868813
13829,-0.027862163,0.0,0.027862163,0.0,0.40183502,-0.08688075
9075,-0.027871089,0.0,0.027871089,0.0,0.4019633,-0.08688085
8051,-0.027876684,0.0,0.027876684,0.0,0.40204456,-0.08688073
5817,-0.027883817,0.0,0.027883817,0.0,0.40214652,-0.08688092
1491,-0.027895335,0.0,0.027895335,0.0,0.40231228,-0.086881
14892,-0.027912827,0.0,0.027912827,0.0,0.40256357,-0.086881205
2743,-0.027918298,0.0,0.027918298,0.0,0.40264273,-0.08688115
4097,-0.027942704,0.0,0.027942704,0.0,0.40299588,-0.0868809
15797,-0.027952217,0.0,0.027952217,0.0,0.40313303,-0.086880915
11418,-0.027961552,0.10465576,0.13261731,0.8173655,1.1980228,-0.025998475
1328,-0.02797665,0.0,0.02797665,0.0,0.40348458,-0.0868811
15937,-0.027985774,0.0,0.027985774,0.0,0.40361586,-0.08688116
15784,-0.028039,0.0,0.028039,0.0,0.40438408,-0.086881034
3465,-0.028061304,0.0,0.028061304,0.0,0.4047048,-0.086881235
11047,-0.028065793,0.09551803,0.12358382,1.041979,1.4260316,-0.021592746
11949,-0.028066065,0.0,0.028066065,0.0,0.40477434,-0.08688105
6900,-0.028081676,0.0,0.028081676,0.0,0.40500042,-0.08688085
5814,-0.02809165,0.0,0.02809165,0.0,0.40514386,-0.08688093
1895,-0.028135534,0.05328202,0.08141755,0.58123785,0.87525034,-0.036006622
8848,-0.028148754,0.0,0.028148754,0.0,0.4059678,-0.086880855
7128,-0.02814925,0.0,0.02814925,0.0,0.40597498,-0.08688085
7751,-0.028156566,0.0,0.028156566,0.0,0.40608016,-0.08688092
14866,-0.028157648,0.0,0.028157648,0.0,0.40609574,-0.08688092
12755,-0.02817104,0.0,0.02817104,0.0,0.40628844,-0.08688102
2530,-0.028184589,0.0,0.028184589,0.0,0.40648335,-0.08688113
14398,-0.028189242,0.0,0.028189242,0.0,0.4065503,-0.08688116
7991,-0.028192043,0.0,0.028192043,0.0,0.4065904,-0.08688123
12557,-0.02820601,0.0,0.02820601,0.0,0.40679392,-0.08688078
13149,-0.028207377,0.06413924,0.092346616,0.6996756,1.0076181,-0.031066466
4722,-0.028208114,0.0,0.028208114,0.0,0.40682417,-0.0868808
1869,-0.028219026,0.0,0.028219026,0.0,0.40698102,-0.086880915
13708,-0.028228087,0.0,0.028228087,0.0,0.40711173,-0.08688091
12337,-0.028230574,0.0,0.028230574,0.0,0.4071473,-0.08688097
7103,-0.028243633,0.0,0.028243633,0.0,0.40733522,-0.08688106
11278,-0.028245283,0.0,0.028245283,0.0,0.4073587,-0.08688112
9246,-0.028248461,0.0,0.028248461,0.0,0.40740484,-0.08688106
11519,-0.028273787,0.0,0.028273787,0.0,0.407772,-0.086880654
3307,-0.02829915,0.0,0.02829915,0.0,0.40813625,-0.08688098
903,-0.028301835,0.0,0.028301835,0.0,0.4081749,-0.086881004
3222,-0.028312413,0.0,0.028312413,0.0,0.40832713,-0.086881064
9462,-0.028314538,0.0,0.028314538,0.0,0.40835768,-0.086881086
3576,-0.028321046,0.0,0.028321046,0.0,0.4084519,-0.08688101
5010,-0.028328104,0.0,0.028328104,0.0,0.40855256,-0.08688125
14231,-0.028346442,0.0,0.028346442,0.0,0.40881857,-0.08688093
5823,-0.028358474,0.0721028,0.100461274,0.786548,0.85327435,-0.034180496
10924,-0.028370596,0.0,0.028370596,0.0,0.4091666,-0.086881
4617,-0.028370751,0.0,0.028370751,0.0,0.4091688,-0.086881004
8691,-0.028379079,0.0,0.028379079,0.0,0.40928864,-0.086881064
4528,-0.028379845,0.0,0.028379845,0.0,0.40929973,-0.08688105
8193,-0.028412044,0.0,0.028412044,0.0,0.40976557,-0.086880736
5929,-0.028413981,0.0,0.028413981,0.0,0.40979314,-0.086880825
3451,-0.02842745,0.0,0.02842745,0.0,0.40998688,-0.08688093
7255,-0.028453335,0.08773717,0.11619051,0.95709956,1.6757203,-0.019536775
2895,-0.028455527,0.0,0.028455527,0.0,0.41039082,-0.08688114
16139,-0.028456377,0.0,0.028456377,0.0,0.41040304,-0.08688115
10960,-0.028458966,0.0,0.028458966,0.0,0.41043994,-0.086881235
3291,-0.028469563,0.0,0.028469563,0.0,0.41059297,-0.08688119
8013,-0.028470872,0.0,0.028470872,0.0,0.41061157,-0.08688125
14266,-0.028479455,0.0,0.028479455,0.0,0.41073743,-0.08688082
7989,-0.028497722,0.0,0.028497722,0.0,0.4110004,-0.086880915
3428,-0.02849896,0.0,0.02849896,0.0,0.41101816,-0.08688094
12659,-0.028506558,0.0,0.028506558,0.0,0.4111274,-0.08688101
4536,-0.028508328,0.0,0.028508328,0.0,0.41115287,-0.08688103
12850,-0.028520238,0.0,0.028520238,0.0,0.4113242,-0.086881116
2127,-0.028534587,0.0,0.028534587,0.0,0.4115306,-0.08688123
5961,-0.028535374,0.0,0.028535374,0.0,0.41154152,-0.08688132
3005,-0.028542468,0.0,0.028542468,0.0,0.4116456,-0.08688096
8916,-0.02854775,0.0,0.02854775,0.0,0.41172233,-0.08688083
6357,-0.028549705,0.0,0.028549705,0.0,0.41175047,-0.08688084
14095,-0.028587757,0.0,0.028587757,0.0,0.4122979,-0.08688113
9051,-0.02863015,0.0,0.02863015,0.0,0.41291016,-0.086880945
1915,-0.028647333,0.0,0.028647333,0.0,0.4131574,-0.08688107
14584,-0.02865877,0.0,0.02865877,0.0,0.41332194,-0.08688116
9374,-0.028661272,0.0,0.028661272,0.0,0.41335794,-0.086881176
2746,-0.028716953,0.0,0.028716953,0.0,0.41416124,-0.08688112
6608,-0.028727181,0.04660648,0.07533366,0.50841683,0.7787683,-0.041458413
14799,-0.028751513,0.0,0.028751513,0.0,0.41466144,-0.08688075
12196,-0.028753761,0.0,0.028753761,0.0,0.41469303,-0.08688092
12334,-0.028761327,0.0,0.028761327,0.0,0.41480213,-0.08688092
6051,-0.028761694,0.0,0.028761694,0.0,0.41480738,-0.08688094
7293,-0.02878097,0.0,0.02878097,0.0,0.41508445,-0.08688113
9454,-0.028784454,0.0,0.028784454,0.0,0.41513458,-0.08688115
7647,-0.028796189,0.0,0.028796189,0.0,0.41530383,-0.086881146
14579,-0.028799117,0.0,0.028799117,0.0,0.4153458,-0.08688121
2149,-0.02881673,0.040227376,0.069044106,0.4388286,0.57212406,-0.054614827
1702,-0.02882224,0.0,0.02882224,0.0,0.4156808,-0.08688089
6591,-0.028822316,0.0,0.028822316,0.0,0.4156819,-0.0868809
16223,-0.02882709,0.0,0.02882709,0.0,0.41575056,-0.08688092
8546,-0.02884255,0.0,0.02884255,0.0,0.415973,-0.08688104
3402,-0.028843783,0.0,0.028843783,0.0,0.4159908,-0.08688104
9633,-0.02884549,0.0,0.02884549,0.0,0.41601533,-0.086881064
1058,-0.02886093,0.0,0.02886093,0.0,0.41623703,-0.08688126
9461,-0.028865216,0.0,0.028865216,0.0,0.41629988,-0.08688105
13676,-0.028875006,0.0,0.028875006,0.0,0.41644177,-0.0868809
10580,-0.028879078,0.0,0.028879078,0.0,0.41650084,-0.08688083
7332,-0.028886616,0.0,0.028886616,0.0,0.4166093,-0.08688088
13203,-0.028916437,0.0,0.028916437,0.0,0.4170387,-0.08688102
10722,-0.028921911,0.0,0.028921911,0.0,0.41711706,-0.086881146
9652,-0.02892822,0.0,0.02892822,0.0,0.41720852,-0.08688105
3218,-0.028933965,0.058376595,0.08731056,0.6368129,1.259212,-0.026897531
4894,-0.028934285,0.23876463,0.2676989,1.8750805,2.8531027,-0.011382959
269,-0.028944887,0.042521887,0.071466774,0.46385905,0.74564743,-0.04402579
9206,-0.028956037,0.0,0.028956037,0.0,0.4176101,-0.08688097
437,-0.028985742,0.0,0.028985742,0.0,0.41803774,-0.08688112
8712,-0.028995512,0.0,0.028995512,0.0,0.4181779,-0.08688128
5253,-0.029041495,0.0,0.029041495,0.0,0.4188422,-0.08688105
3952,-0.02904293,0.0,0.02904293,0.0,0.41886285,-0.08688106
6229,-0.029045545,0.0,0.029045545,0.0,0.41890043,-0.086881086
7064,-0.029057566,0.0,0.029057566,0.0,0.4190734,-0.08688116
5209,-0.029074332,0.0,0.029074332,0.0,0.41931695,-0.08688081
7318,-0.029074728,0.0,0.029074728,0.0,0.4193231,-0.08688071
7345,-0.029081028,0.0,0.029081028,0.0,0.41941378,-0.08688076
7641,-0.029093701,0.0,0.029093701,0.0,0.41959572,-0.08688092
804,-0.02909614,0.0,0.02909614,0.0,0.4196308,-0.086880945
8341,-0.029104182,0.0,0.029104182,0.0,0.41974637,-0.08688103
7348,-0.02910554,0.0,0.02910554,0.0,0.41976586,-0.08688105
1025,-0.02913961,0.0,0.02913961,0.0,0.4202584,-0.0868808
8806,-0.029143183,0.0,0.029143183,0.0,0.4203091,-0.086880974
6542,-0.029147588,0.0,0.029147588,0.0,0.4203728,-0.08688094
8230,-0.029169753,0.04692264,0.07609239,0.51186514,1.0974194,-0.03141452
11224,-0.029201802,0.0,0.029201802,0.0,0.4211554,-0.086880796
14534,-0.029233396,0.0,0.029233396,0.0,0.42160997,-0.08688102
13532,-0.029233895,0.0745916,0.103825495,0.8136973,1.4973915,-0.022632092
14922,-0.029236235,0.0,0.029236235,0.0,0.4216507,-0.086881064
15748,-0.029250713,0.0,0.029250713,0.0,0.42185906,-0.08688116
6296,-0.029259633,0.054287534,0.08354717,0.5922071,0.9184881,-0.035889756
3721,-0.029263604,0.0,0.029263604,0.0,0.422044,-0.086881354
12146,-0.02931008,0.0,0.02931008,0.0,0.42271575,-0.08688105
14632,-0.029328644,0.14268413,0.17201278,1.1257734,1.9576192,-0.01721936
108,-0.029331492,0.0,0.029331492,0.0,0.4230267,-0.08688061
16254,-0.029393127,0.0,0.029393127,0.0,0.42391217,-0.08688132
2451,-0.029398773,0.06147368,0.09087245,0.67059946,0.9245469,-0.03494631
4125,-0.029399702,0.0,0.029399702,0.0,0.42400947,-0.08688082
2888,-0.029401807,0.0,0.029401807,0.0,0.42403942,-0.08688089
392,-0.029412549,0.0,0.029412549,0.0,0.42419413,-0.086880945
7505,-0.02941601,0.042562038,0.07197805,0.46429706,0.747236,-0.044656806
4438,-0.029418496,0.0,0.029418496,0.0,0.42427987,-0.08688095
8585,-0.029421283,0.0,0.029421283,0.0,0.42431998,-0.08688097
12176,-0.029422628,0.0,0.029422628,0.0,0.4243393,-0.086880974
12327,-0.029432714,0.0,0.029432714,0.0,0.4244843,-0.08688107
391,-0.029432904,0.0,0.029432904,0.0,0.42448717,-0.08688104
14826,-0.029438607,0.0,0.029438607,0.0,0.42456892,-0.086881146
9297,-0.029447814,0.0,0.029447814,0.0,0.4247018,-0.08688113
1494,-0.029450426,0.0,0.029450426,0.0,0.42473924,-0.086881176
662,-0.029451579,0.11642833,0.14587991,1.2700826,2.1039124,-0.015960654
12976,-0.02946918,0.0,0.02946918,0.0,0.42501137,-0.08688084
13363,-0.029470237,0.0,0.029470237,0.0,0.42502588,-0.08688099
12682,-0.029476173,0.05758754,0.087063715,0.62820524,0.7257701,-0.042599376
4336,-0.029516505,0.0,0.029516505,0.0,0.4256922,-0.08688119
6959,-0.029516842,0.0,0.029516842,0.0,0.42569742,-0.086881116
10728,-0.029522102,0.0,0.029522102,0.0,0.42577294,-0.08688118
1668,-0.029537456,0.0,0.029537456,0.0,0.42599595,-0.08688086
8704,-0.029539345,0.0,0.029539345,0.0,0.4260231,-0.086880885
3734,-0.02954394,0.0,0.02954394,0.0,0.42608923,-0.08688091
14406,-0.029544516,0.0,0.029544516,0.0,0.42609742,-0.08688094
9494,-0.029550765,0.0,0.029550765,0.0,0.42618743,-0.08688096
3300,-0.02955956,0.0,0.02955956,0.0,0.4263139,-0.08688103
12309,-0.02957185,0.0,0.02957185,0.0,0.4264912,-0.08688102
15549,-0.029598964,0.0,0.029598964,0.0,0.4268831,-0.08688085
3591,-0.029600956,0.0,0.029600956,0.0,0.42691174,-0.08688086
6059,-0.02960265,0.0,0.02960265,0.0,0.4269366,-0.08688078
11976,-0.029602705,0.0,0.029602705,0.0,0.42693692,-0.08688088
13468,-0.029616356,0.1036202,0.13323656,0.8036972,1.5599241,-0.022171091
6404,-0.029635485,0.0,0.029635485,0.0,0.42740852,-0.086881116
2135,-0.029649705,0.0,0.029649705,0.0,0.42761275,-0.08688129
5479,-0.029652808,0.0,0.029652808,0.0,0.42766002,-0.08688077
15568,-0.029660175,0.0,0.029660175,0.0,0.427766,-0.086880825
3397,-0.029662937,0.0,0.029662937,0.0,0.42780572,-0.08688085
435,-0.029673709,0.0,0.029673709,0.0,0.42796072,-0.08688092
6319,-0.029677244,0.0,0.029677244,0.0,0.42801157,-0.08688095
3088,-0.029688945,0.0,0.029688945,0.0,0.42817992,-0.08688103
6207,-0.02970188,0.0,0.02970188,0.0,0.42836612,-0.0868811
9642,-0.029703043,0.0,0.029703043,0.0,0.42838275,-0.08688113
11235,-0.029705662,0.0,0.029705662,0.0,0.42842042,-0.08688116
15752,-0.0297185,0.0,0.0297185,0.0,0.42860737,-0.08688079
10942,-0.02973648,0.0,0.02973648,0.0,0.42886606,-0.08688092
2102,-0.02974902,0.0,0.02974902,0.0,0.42904648,-0.086881004
14653,-0.029749371,0.0,0.029749371,0.0,0.42905155,-0.086881
15715,-0.029769659,0.0,0.029769659,0.0,0.4293434,-0.08688115
709,-0.029772855,0.0,0.029772855,0.0,0.4293889,-0.08688127
15708,-0.029809615,0.0,0.029809615,0.0,0.42992052,-0.086880974
12865,-0.029831396,0.0,0.029831396,0.0,0.43023387,-0.08688114
3261,-0.0298417,0.0,0.0298417,0.0,0.43038166,-0.08688131
1955,-0.029868241,0.0,0.029868241,0.0,0.43076593,-0.086881004
7694,-0.02990013,0.0,0.02990013,0.0,0.43122458,-0.08688126
11874,-0.029916566,0.0,0.029916566,0.0,0.4314637,-0.08688084
8386,-0.029928505,0.0,0.029928505,0.0,0.43163547,-0.08688092
5870,-0.029939491,0.0,0.029939491,0.0,0.43179354,-0.08688099
5914,-0.02995187,0.0,0.02995187,0.0,0.43197194,-0.08688102
6564,-0.029967021,0.0,0.029967021,0.0,0.4321892,-0.08688127
5017,-0.029998768,0.0,0.029998768,0.0,0.43264845,-0.08688099
3245,-0.030028658,0.0,0.030028658,0.0,0.4330786,-0.08688118
137,-0.030033397,0.0,0.030033397,0.0,0.43314677,-0.08688121
312,-0.030048864,0.0,0.030048864,0.0,0.4333714,-0.0868809
8569,-0.03005715,0.0,0.03005715,0.0,0.4334909,-0.0868809
10319,-0.030092977,0.0,0.030092977,0.0,0.4340067,-0.086881086
12298,-0.030108146,0.0,0.030108146,0.0,0.43422595,-0.08688099
13718,-0.030115994,0.0,0.030115994,0.0,0.43433958,-0.08688089
5779,-0.030123757,0.0,0.030123757,0.0,0.43445125,-0.08688095
11060,-0.030126976,0.0,0.030126976,0.0,0.43449757,-0.08688098
1422,-0.030136673,0.0,0.030136673,0.0,0.43463713,-0.086881034
936,-0.030137181,0.0,0.030137181,0.0,0.4346444,-0.08688105
15641,-0.030150207,0.0,0.030150207,0.0,0.43483245,-0.08688101
307,-0.03015341,0.0,0.03015341,0.0,0.4348779,-0.08688116
13507,-0.030156057,0.0,0.030156057,0.0,0.434916,-0.086881176
5385,-0.030160028,0.0,0.030160028,0.0,0.43497235,-0.08688136
13788,-0.030182043,0.0,0.030182043,0.0,0.43529207,-0.086880915
9602,-0.030190807,0.0,0.030190807,0.0,0.43541816,-0.086880974
32,-0.030209973,0.053283498,0.08349347,0.58125365,0.91641235,-0.03725475
7383,-0.030223392,0.0,0.030223392,0.0,0.43588713,-0.086881176
16163,-0.030237336,0.0,0.030237336,0.0,0.43608907,-0.086881004
3717,-0.030256353,0.0,0.030256353,0.0,0.4363634,-0.086881
9889,-0.030261036,0.0,0.030261036,0.0,0.43643078,-0.08688102
6090,-0.030283067,0.0,0.030283067,0.0,0.43674773,-0.08688118
13492,-0.030295331,0.045339417,0.07563475,0.49459466,0.7694627,-0.044383243
1890,-0.030340735,0.0,0.030340735,0.0,0.43757963,-0.08688114
225,-0.03035296,0.0,0.03035296,0.0,0.43775824,-0.08688068
6392,-0.030358378,0.0,0.030358378,0.0,0.43783593,-0.086880766
5788,-0.030375738,0.0,0.030375738,0.0,0.43808538,-0.08688095
8721,-0.030403664,0.0,0.030403664,0.0,0.43848684,-0.08688121
5181,-0.030416802,0.1677255,0.1981423,1.8296707,1.5444543,-0.018393096
1886,-0.030448673,0.0,0.030448673,0.0,0.43913698,-0.08688101
5053,-0.030454803,0.0,0.030454803,0.0,0.43922496,-0.08688109
6717,-0.030464785,0.0,0.030464785,0.0,0.4393683,-0.08688121
14813,-0.03047797,0.11873262,0.14921059,1.2952203,2.1519475,-0.016156448
4971,-0.030520443,0.0,0.030520443,0.0,0.4401717,-0.086881086
1348,-0.030545037,0.0,0.030545037,0.0,0.44052768,-0.08688083
5857,-0.03055342,0.0,0.03055342,0.0,0.44064853,-0.08688083
4992,-0.030565135,0.0,0.030565135,0.0,0.44081685,-0.08688097
13350,-0.030575387,0.0,0.030575387,0.0,0.44096437,-0.086881034
15309,-0.030589951,0.0,0.030589951,0.0,0.44117352,-0.08688121
508,-0.030616093,0.0,0.030616093,0.0,0.44155216,-0.08688089
10022,-0.030629456,0.0,0.030629456,0.0,0.44174448,-0.08688097
12398,-0.030641694,0.050609056,0.08125075,0.55207896,1.1718128,-0.0308702
1934,-0.030685894,0.0,0.030685894,0.0,0.44255862,-0.08688094
3056,-0.03068744,0.0,0.03068744,0.0,0.44258103,-0.086880915
9704,-0.030688854,0.0,0.030688854,0.0,0.4426012,-0.08688096
14478,-0.030691292,0.0,0.030691292,0.0,0.44263637,-0.08688095
8127,-0.030711953,0.0,0.030711953,0.0,0.44293353,-0.08688111
10843,-0.03071469,0.0,0.03071469,0.0,0.44297263,-0.08688119
15126,-0.030724565,0.0,0.030724565,0.0,0.4431146,-0.08688127
9353,-0.03075098,0.0,0.03075098,0.0,0.44349736,-0.08688093
4046,-0.030780513,0.0,0.030780513,0.0,0.44392207,-0.08688116
8010,-0.030796336,0.0,0.030796336,0.0,0.44415185,-0.086880855
7943,-0.030831179,0.0,0.030831179,0.0,0.44465318,-0.086881086
3514,-0.030837255,0.0,0.030837255,0.0,0.44474092,-0.086881064
13125,-0.030847324,0.0,0.030847324,0.0,0.44488457,-0.08688137
2445,-0.030868491,0.0,0.030868491,0.0,0.4451921,-0.08688094
10053,-0.030870054,0.0,0.030870054,0.0,0.4452147,-0.086880915
6127,-0.030880157,0.0,0.030880157,0.0,0.44536,-0.086881
13555,-0.030887254,0.04175739,0.07264464,0.4555192,1.0476965,-0.035097618
6568,-0.030889358,0.057059016,0.087948374,0.62244034,1.2684067,-0.02861371
6,-0.030937968,0.0,0.030937968,0.0,0.44619387,-0.086880974
15705,-0.030957647,0.0,0.030957647,0.0,0.44647703,-0.08688111
10833,-0.030959534,0.0,0.030959534,0.0,0.44650427,-0.08688109
12508,-0.030966993,0.0,0.030966993,0.0,0.44661123,-0.08688121
9448,-0.03096953,0.16964518,0.2006147,1.3120903,1.5775532,-0.020831605
1344,-0.031003682,0.0,0.031003682,0.0,0.4471415,-0.086881
10155,-0.031008221,0.0,0.031008221,0.0,0.4472067,-0.08688106
2861,-0.031009777,0.0,0.031009777,0.0,0.4472292,-0.086881034
51,-0.031010568,0.0,0.031010568,0.0,0.44724056,-0.08688105
11840,-0.031018134,0.0,0.031018134,0.0,0.44734985,-0.08688102
2811,-0.031024437,0.0,0.031024437,0.0,0.4474401,-0.086881146
11067,-0.031053532,0.0,0.031053532,0.0,0.44786078,-0.08688093
1274,-0.03106557,0.0,0.03106557,0.0,0.44803405,-0.086881004
9673,-0.031082377,0.13256405,0.16364643,0.8294695,1.0570724,-0.03169851
14012,-0.031084033,0.0,0.031084033,0.0,0.44829968,-0.08688112
11431,-0.031087132,0.0,0.031087132,0.0,0.4483443,-0.086881146
12839,-0.031088857,0.0,0.031088857,0.0,0.4483691,-0.08688116
14525,-0.03111507,0.09749034,0.12860541,0.7490909,0.94127166,-0.035504013
5355,-0.03113588,0.0,0.03113588,0.0,0.44904774,-0.08688107
1874,-0.031138975,0.0,0.031138975,0.0,0.44909236,-0.08688107
14356,-0.03114002,0.0,0.03114002,0.0,0.44910717,-0.086881116
4504,-0.031147212,0.06283941,0.09398662,0.6854968,1.3554918,-0.026898386
15575,-0.031147804,0.0,0.031147804,0.0,0.4492189,-0.08688122
5452,-0.031157594,0.0,0.031157594,0.0,0.44936016,-0.086881205
8803,-0.031203898,0.0,0.031203898,0.0,0.4500283,-0.086881146
1735,-0.031210762,0.0,0.031210762,0.0,0.4501272,-0.08688115
6317,-0.031214625,0.05824121,0.089455836,0.63533646,1.2901491,-0.028415639
472,-0.031228064,0.0,0.031228064,0.0,0.4503783,-0.086880855
1560,-0.031242324,0.0,0.031242324,0.0,0.45058328,-0.08688099
3766,-0.031250913,0.0,0.031250913,0.0,0.45070705,-0.08688101
11659,-0.031291787,0.0,0.031291787,0.0,0.45129716,-0.086880885
1800,-0.03129314,0.11512862,0.14642176,0.8930766,0.9573079,-0.03348659
4411,-0.03130252,0.0,0.03130252,0.0,0.4514517,-0.08688094
809,-0.03131404,0.0,0.03131404,0.0,0.45161745,-0.08688102
12789,-0.031321608,0.0,0.031321608,0.0,0.4517263,-0.08688108
10922,-0.03132445,0.0,0.03132445,0.0,0.45176753,-0.086881034
15780,-0.03137816,0.0,0.03137816,0.0,0.45254204,-0.08688105
13565,-0.031397253,0.0,0.031397253,0.0,0.45281675,-0.08688117
1816,-0.031422637,0.0,0.031422637,0.0,0.45318407,-0.08688094
2124,-0.03142613,0.0,0.03142613,0.0,0.45323434,-0.08688096
9406,-0.031441886,0.0,0.031441886,0.0,0.45346102,-0.086881064
15026,-0.03146691,0.072407946,0.103874855,0.78987664,1.498108,-0.024452612
5846,-0.031479917,0.052064538,0.083544455,0.56795734,1.2048985,-0.03084204
12378,-0.031494368,0.04516064,0.07665501,0.49264392,1.1055338,-0.03383229
15681,-0.03150508,0.0,0.03150508,0.0,0.45437235,-0.08688108
1946,-0.03150602,0.0,0.03150602,0.0,0.45438585,-0.08688109
12737,-0.031518444,0.0,0.031518444,0.0,0.4545642,-0.08688124
13656,-0.031540327,0.0,0.031540327,0.0,0.45488176,-0.08688088
8536,-0.031546548,0.05444061,0.08598716,0.59387696,1.2401227,-0.029975347
8731,-0.031549513,0.0,0.031549513,0.0,0.4550136,-0.086881004
15836,-0.03155966,0.0,0.03155966,0.0,0.45515954,-0.08688107
6162,-0.03156323,0.0,0.03156323,0.0,0.45521104,-0.086881064
14896,-0.03160226,0.0,0.03160226,0.0,0.4557747,-0.08688093
5636,-0.031605873,0.0,0.031605873,0.0,0.45582682,-0.086880915
1053,-0.031641122,0.0,0.031641122,0.0,0.45633382,-0.08688118
15318,-0.03164154,0.0,0.03164154,0.0,0.45633948,-0.08688126
13617,-0.031642627,0.0,0.031642627,0.0,0.45635474,-0.08688133
8580,-0.03165203,0.0,0.03165203,0.0,0.45649284,-0.08688086
4928,-0.03165511,0.05318389,0.084839,0.5801676,1.2235664,-0.030520162
5241,-0.0316724,0.0,0.0316724,0.0,0.45678592,-0.08688099
7426,-0.031704165,0.051333815,0.08303798,0.55998653,1.1975911,-0.031279366
5608,-0.03170562,0.0,0.03170562,0.0,0.4572656,-0.086880885
5654,-0.03171295,0.14051113,0.17222407,1.0793622,1.5751902,-0.02240573
7553,-0.031713203,0.0,0.031713203,0.0,0.45737532,-0.08688082
7133,-0.03171602,0.0,0.03171602,0.0,0.45741516,-0.08688097
7859,-0.031742927,0.0,0.031742927,0.0,0.45780265,-0.08688107
1645,-0.031748913,0.0,0.031748913,0.0,0.45788866,-0.08688113
9649,-0.031749498,0.0,0.031749498,0.0,0.45789722,-0.086881116
9175,-0.03175054,0.0,0.03175054,0.0,0.45791242,-0.086881086
6243,-0.031761453,0.0,0.031761453,0.0,0.45806926,-0.086881176
8064,-0.031766344,0.0,0.031766344,0.0,0.45814246,-0.086880684
15193,-0.0317761,0.0,0.0317761,0.0,0.4582821,-0.08688088
15795,-0.03177628,0.0,0.03177628,0.0,0.45828468,-0.08688088
2533,-0.031782527,0.0,0.031782527,0.0,0.45837453,-0.08688093
6693,-0.031827405,0.0,0.031827405,0.0,0.45902228,-0.08688083
9077,-0.031843636,0.0,0.031843636,0.0,0.4592555,-0.086881
3294,-0.03184755,0.0,0.03184755,0.0,0.4593121,-0.086880974
10240,-0.03190317,0.0,0.03190317,0.0,0.46011445,-0.08688094
2069,-0.031920105,0.08402185,0.11594196,0.6454232,1.2345539,-0.030134816
15906,-0.03196311,0.0,0.03196311,0.0,0.4609789,-0.08688093
6558,-0.031980094,0.0,0.031980094,0.0,0.46122324,-0.08688105
810,-0.031980716,0.0,0.031980716,0.0,0.46123222,-0.08688105
13194,-0.031982087,0.0,0.031982087,0.0,0.46125203,-0.086881034
6111,-0.03202323,0.0,0.03202323,0.0,0.46184593,-0.08688094
13877,-0.032093234,0.0,0.032093234,0.0,0.46285522,-0.086881004
5810,-0.03209631,0.0,0.03209631,0.0,0.4628995,-0.08688102
13319,-0.032121427,0.0,0.032121427,0.0,0.46326083,-0.08688119
14572,-0.032159016,0.0,0.032159016,0.0,0.4638037,-0.08688104
16072,-0.03218056,0.0,0.03218056,0.0,0.46411362,-0.08688119
12369,-0.032197744,0.054197513,0.086395256,0.5912251,1.2460127,-0.030481681
9430,-0.032204334,0.0,0.032204334,0.0,0.46445778,-0.08688095
