feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
220,-1.1143785,2.6853478,3.7997262,5.1002803,6.058575,-0.19450842,0.08409159084091591,1.0,False
9891,-1.115082,3.2110178,4.3261,6.0996904,6.9331346,-0.16786748,0.1361863813618638,1.0,False
14314,-1.1153827,3.3784728,4.4938555,6.4188824,7.129225,-0.16212425,0.15708429157084292,1.0,False
9606,-1.1154771,3.8032627,4.91874,7.2241926,7.8363266,-0.14639263,0.2328767123287671,1.0,False
732,-1.115505,3.363765,4.47927,6.388954,7.06579,-0.16337672,0.15108489151084892,1.0,False
5352,-1.1160107,3.9100518,5.0260625,7.4300494,8.009909,-0.14299838,0.2348765123487651,1.0,False
10006,-1.1171966,3.6800265,4.797223,6.990435,7.6431866,-0.15071107,0.1882811718828117,1.0,False
432,-1.1181483,3.6658134,4.783962,6.9634943,7.6218963,-0.15131313,0.18338166183381663,1.0,False
4065,-1.118835,3.6260982,4.744933,6.889431,7.560991,-0.15275687,0.16998300169983002,1.0,False
3690,-1.1195982,3.3696263,4.4892244,6.400315,7.0758877,-0.16372405,0.1476852314768523,1.0,False
12988,-1.1200209,3.3729186,4.4929395,6.4061136,7.094676,-0.16344276,0.1526847315268473,1.0,False
12201,-1.1202636,4.6646585,5.784922,8.684272,8.928744,-0.12671569,0.2715728427157284,1.0,False
13523,-1.1207714,3.859374,4.9801455,7.3323894,7.936128,-0.14513282,0.23017698230176983,1.0,False
16003,-1.1212685,3.681502,4.8027706,6.9951344,7.5667777,-0.15225607,0.18768123187681232,1.0,False
13954,-1.1215396,3.2743301,4.3958697,6.218894,6.9914846,-0.16686471,0.1307869213078692,1.0,False
1885,-1.1221544,1.6486815,2.7708359,4.2008295,5.1407905,-0.23277585,0.051894810518948106,1.0,False
5447,-1.1224034,3.714379,4.8367825,7.0549808,7.7053123,-0.15013951,0.1927807219278072,1.0,False
13406,-1.1231332,3.0271091,4.1502423,5.749523,6.6245575,-0.17768635,0.13288671132886712,1.0,False
10079,-1.1239526,3.372172,4.4961247,6.4063005,7.0819244,-0.16421643,0.147985201479852,1.0,False
2083,-1.1243727,3.808934,4.9333067,7.2343984,7.858893,-0.1472066,0.23497650234976503,1.0,False
7204,-1.1244886,3.213609,4.3380976,6.108315,6.8574286,-0.17049877,0.1284871512848715,1.0,False
5364,-1.124797,1.6525146,2.7773116,4.21066,5.152883,-0.23277727,0.04999500049995,1.0,False
11603,-1.124845,3.9776464,5.1024914,7.560346,8.133449,-0.14184394,0.23417658234176583,1.0,False
9350,-1.125689,3.8574524,4.9831414,7.327183,7.9387913,-0.1457706,0.23557644235576441,1.0,False
7223,-1.1259396,3.8310177,4.9569573,7.276529,7.8967075,-0.1466577,0.23517648235176483,1.0,False
10684,-1.1260512,3.232835,4.3588862,6.141473,7.0742054,-0.1668108,0.1548845115488451,1.0,False
